,,,,
ลำดับ,ชื่อขนมไทย,ราคา,รูปประกอบ,ลิ้งค์,จำนวนคงเหลือ
1,ยังเกอร์ฟาร์ม กราโนล่าธัญพืชอบกรอบรสสตรอเบอร์รี่และผลไม้ 200 g.,65.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRH-_DHkf8SlIml6ONm7tVELZjBIvzCqovgjrOeE2jQw&s=10,https://www.youngerfarm.com/category/112/granola,0
2,ยังเกอร์ฟาร์ม กราโนล่าธัญพืชอบกรอบรสคาราเมล 200 g.,89.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBo-XV39dQS8xC6BoqSnjkfdjAgT6CKIpu8x37k1z5Yg&s=10,https://www.youngerfarm.com/product/40287-50941/younger-farm-%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B9%82%E0%B8%99%E0%B8%A5%E0%B9%88%E0%B8%B2-%E0%B8%98%E0%B8%B1%E0%B8%8D%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B8%AD%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%A3%E0%B8%AA%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%A1%E0%B8%A5-%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-granola-caramel-almond-200-g,0
3,ยังเกอร์ฟาร์ม กราโนล่าธัญพืชอบกรอบรสชาเขียว 200 g.,130,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ93_VUPOd7H8PRWwp5UigKFYzKf34nz5L-SNa99FskRA&s=10,https://www.youngerfarm.com/category/112/granola,0
4,ยังเกอร์ฟาร์ม กราโนล่าธัญพืชอบกรอบรสชาเออเกรย์ 200 g.,130,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ93_VUPOd7H8PRWwp5UigKFYzKf34nz5L-SNa99FskRA&s=10,https://www.organicpavilion.com/products/younger-farm-younger-farm-granola-11-200g-225g?srsltid=AfmBOoo2C6bQenPRAoILUgyQCtTBpj8rHoKDi-SbmhyNmxtJQ4fgd04T,0
5,ฟาร์มรัก วาฟเฟิลกะทิอบกรอบผสมข้าวไรซ์เบอร์รี่ 20 g.,45.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ889qlyUQ9xbOjuTRZ-wCbETNC_60wHiCbyeyMNDrAHQ&s=10,https://shop.line.me/@352rkecr/product/1003109679,0
6,ฟาร์มรัก วาฟเฟิลอัลมอนด์อบกรอบ สูตรโปรตีนสูง 20 g.,35.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqjuWhVHbANWSZTnWP_Gs7cyouxsixO-NxiWmmEfAI2Q&s,https://www.facebook.com/100076416902547/posts/farmrak-%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A1%E0%B8%A3%E0%B8%B1%E0%B8%81-%E0%B8%A7%E0%B8%B2%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B8%AD%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%A7%E0%B8%B2%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B9%81%E0%B8%A5%E0%B8%B0-%E0%B8%A7%E0%B8%B2%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%84%E0%B8%A3%E0%B8%8B%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99/966430522580836/,0
7,ล้านนาวัลเล่ย์ ข้าวอบกรอบ ออริจินัล 100 g.,59.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcFWv_McQySCFP9DR2UiXghaPm4qIAjVjr-kvbhagx-Q&s,https://www.tops.co.th/th/lanna-valley-organic-toasted-brown-rice-crackers-original-100g-8856848001172,0
8,โอ๊ตและอัลมอนด์อบกรอบ รสทรัฟเฟิล 30 g.,89.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_DrV8-E5YIOdjYY1yHcclUhoy6UmB-WdGOffv237oAg&s=10,https://shopee.co.th/The-Real-Clean-Snacks-%E0%B9%82%E0%B8%AD%E0%B9%8A%E0%B8%95%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%AD%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%A3%E0%B8%AA%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-Superskinny-Oat-Almond-Crisps-Truffle-(30-g)-i.120313821.22919517165,0
9,ลิลลี่ น้ำมังคุดผสมลิ้นจี่ สกัดเข้มข้น 100% 250 ml.,347,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYnAMmqdndXZ4o4ey4-nvctpROGzXjy-IgdhrBQAfW6g&s=10,https://shopee.co.th/lilyfresh,0
10,แคลส์ คุกกี้กรอบรสช็อกโกบานานา 40 g.,49.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTj2lCl1EgAiQPqAqRFld7yP1RYKMXS6uwtU83WDc4vRw&s,https://www.tops.co.th/th/tongtin-kals-choco-banana-crispy-cookies-40g-8857127769202,0
11,แคลส์ คุกกี้กรอบรสมอคค่าอัลมอนด์ 40 g.,49.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUP2Y1KQCGRDdN5C5ekJxhwYVjc_FLa2VSKLHU08xkXA&s,https://www.tops.co.th/th/tongtin-kals-mocha-almond-crispy-cookies-40g-8857127769196,0
12,ทีเทรน ชากลิ่นเลมอน 37.5 g.,60.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRF9DW8f3LYmVx0SRq2Kh9ahN3w6xG5eayLo_5KJvTk2A&s=10,https://www.tops.co.th/th/tea-trends-lemon-tea-25-bags-375g-9378619200038,0
13,ครัฟ มันหวานผสมเผือกทอดอบกรอบ 28 g.,55.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8h5ys9qNaYVNEyrCwlG1oshMyQ65KtpOPrhSeLX1TuA&s,https://www.tops.co.th/th/cruff-premium-mixed-roots-chips-signature-black-truffle-28g-8856307836109,0
14,ช็อกโกเรโซ เมล็ดกาแฟเคลือบช็อกโกแลต 30 g.,45.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeqoxM2E8Ea76CKMP-OsnUqRRjqncaGvkKLstS5Aci3A&s=10,https://shopee.co.th/%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%84%E0%B9%82%E0%B8%81%E0%B9%81%E0%B8%A5%E0%B8%95%E0%B9%80%E0%B8%84%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%9A%E0%B9%80%E0%B8%A1%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%9A%E0%B8%B4%E0%B8%81%E0%B9%89%E0%B8%B2-(Chocoreso-Original)-i.318722783.8282579139,0
15,ช็อกโกเรโซ มะม่วงหิมพานต์เคลือบกาแฟ 20 g.,45.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsXDsipDlc1Al6RGr8RE9jLegMCRJF8WnO1da-lTei3Q&s=10,https://shopee.co.th/%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%94%E0%B8%A1%E0%B8%B0%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87%E0%B8%AB%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B9%80%E0%B8%84%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%9A%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-(Chocoreso-Cashews-Covered-Coffee)-i.318722783.21460696015,0
16,ช็อกโกเรโซ เมล็ดกาแฟเคลือบชาเขียว 20 g.,45.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuZ3bVW902bX4WeQvqv1DHYm975i-ZWTUx9LcX0yE-rA&s=10,https://www.facebook.com/chocoreso/posts/%F0%9D%90%89%F0%9D%90%9A%F0%9D%90%A9%F0%9D%90%9A%F0%9D%90%A7%F0%9D%90%9E%F0%9D%90%AC%F0%9D%90%9E-%F0%9D%90%8C%F0%9D%90%9A%F0%9D%90%AD%F0%9D%90%9C%F0%9D%90%A1%F0%9D%90%9A-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%84%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%9A%E0%B9%80%E0%B8%A1%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%9A%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A1%E0%B8%A5%E0%B9%87%E0%B8%94/718790604119472/,0
17,แคลส์ คุกกี้กรอบรสช็อกโกบานานา 40 g.,49.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTj2lCl1EgAiQPqAqRFld7yP1RYKMXS6uwtU83WDc4vRw&s,https://www.tops.co.th/th/tongtin-kals-choco-banana-crispy-cookies-40g-8857127769202,0
18,ฟรีโอ คุกกี้สอดไส้ครีมรสวนิลา 65 g. (สีแดง),17.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGaUAblKCEtFlwgwA_sr2T0lFC6xwuBdJSR1Jb8fZnyw&s=10,https://www.lotuss.com/th/product/75559042?srsltid=AfmBOorixmk_wI4sTtCuczZepcMA9Wnvx9ErN9f8pv5jul87ROuXX6uN,0
19,ฟรีโอ คุกกี้สอดไส้ครีมรสช็อกโกแลต 65 g. (สีน้ำเงิน),20.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROwVI6-OA3LpDGOfLtsBqoqVMjYXhJRLplGbI4QT95bA&s=10,https://www.lotuss.com/th/product/75559039?srsltid=AfmBOoqU2C8MqeZHOIhAkW-u6Ok8mSVMtF9b9Tf5Hz2qwhPrnJJyqNwW,0
20,ไบโอเอเชีย แครกเกอร์ข้าวกล้องหอมมะลิผสมเมล็ดเซียออร์แกนิค 115 g.,95.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYzFL4EVGaoV8HyNWPlzuoUxHZp5VIHexop5yVfStOcw&s,https://shop.lemonfarm.com/products/bioasia-organic-brown-rice-cracker-with-chia-seeds-115g?srsltid=AfmBOooHZ0uN8Pd3dLfKDSOXVShM3xG-eAUefPDDitUWlnPfpVRKY-e8,0
21,ไบท์มี ข้าวกล้องหอมมะลิอบกรอบออแกนิกรสซาวครีม 70 g.,69.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_TFqmfMJI03Qzunz15WY1PfzDPGgLjS0yaT0JWXE3RQ&s,https://www.facebook.com/BaiMiangHealthyShop/photos/%E0%B9%84%E0%B8%9A%E0%B8%97%E0%B9%8C%E0%B8%A1%E0%B8%B5-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B9%81%E0%B8%9C%E0%B9%88%E0%B8%99%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A-biteme-organic-rice-cake-%E0%B8%A3%E0%B8%AA%E0%B8%97%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B4-%E0%B8%8B%E0%B8%AD%E0%B8%AA%E0%B8%8D%E0%B8%B5/611228199043090/,0
22,โจป๊อปคอร์น รสคาราเมล 38 g. (แบบซอง),60.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwvHmM0wCfH64ikU1aWoG0wkbigDs3sNiWCsUZErkByA&s=10,https://shopee.co.th/%E0%B9%82%E0%B8%88-%E0%B8%9B%E0%B9%87%E0%B8%AD%E0%B8%9B%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%99%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%A1%E0%B8%A5%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C-Joe%E2%80%99s-Popcorn-Gourmet-Almond-Caramel-38g.-i.1752464380.50859529725,0
23,โจป๊อปคอร์น รสอิตาเลียนทรัฟเฟิล 38 g. (แบบซอง),95.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhvmCCZ_aZaxuVnvg8TIyMmPX-hjgpR6u6O1iXvOcVrA&s=10,https://shopee.co.th/%E0%B9%82%E0%B8%88%E0%B8%9B%E0%B9%8A%E0%B8%AD%E0%B8%9B%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%99-Joe's-Popcorn-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%82%E0%B8%9E%E0%B8%94%E0%B8%AD%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%B8%E0%B8%81-50-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%A3%E0%B8%AA%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-i.233535148.21901725108,0
24,โจป๊อปคอร์น รสเฮเซลนัท 60 g.,120,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSR7E2ADC-XY0H52uaJOxrweVD2PqJVE0LYHYVLtZrjpQ&s,https://shopee.co.th/joespopcorn,0
25,โจป๊อบคอร์น สกินนี่ รสกลิ่นเห็ดทรัเฟเฟิลและน้ำมันมะกอก 30 g.,59,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZUzpRqkpF3yichwgVSUxDZd6WgsDOaYgcr4HocvghQQ&s=10,https://shopee.co.th/joespopcorn,0
26,โจป๊อปคอร์น รสอิตาเลียนทรัฟเฟิล 38 g.,95.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwvHmM0wCfH64ikU1aWoG0wkbigDs3sNiWCsUZErkByA&s=10,https://shopee.co.th/%E0%B9%82%E0%B8%88%E0%B8%9B%E0%B9%8A%E0%B8%AD%E0%B8%9B%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%99-Joe's-Popcorn-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%82%E0%B8%9E%E0%B8%94%E0%B8%AD%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%B8%E0%B8%81-50-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%A3%E0%B8%AA%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-i.233535148.21901725108,0
27,เกี่ยวข้าว ข้าวหอมมะลิอบกรอบ รสโนริสาหร่าย 25 g.,20.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4drT7izmPDXZ6n0GSGl7u3oRYFNQvO9HdHy-GMX7pQg&s=10,https://www.tops.co.th/th/ohh-rice-brown-jasmine-rice-puff-seaweed-flavoured-25g-8851086013727,0
28,เบเกอร์สชอยส์แครกเกอร์ โฮลวีทอบกรอบ 172 g.,62.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8ZgI1lf3Y38il2K6gRqzLpEEkWLYmSS_6i_9lF0pFpQ&s,https://www.bigc.co.th/product/imperial-baker-s-choice-whole-wheat-cream-cracker-240-g.75472?srsltid=AfmBOoobgzv9MsG2-cJC06Kz4I2pyX9eNgqxyHQ0lmgmPYRPlVZHtOXr,0
29,เบเกอร์สชอยส์ แครกเกอร์อบกรอบ ออริจินอล 172 g.,59.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRD0MwmxlZEHWwb5A8_uvsqu6cT1BIvo0v4s1xYCuBn6Q&s,https://www.bigc.co.th/en/product/imperial-baker-s-choice-cream-cracker-172-g.75450?srsltid=AfmBOopDHwVX2ZZTMSuQvrYxzDbQ4D_6FL1JoptFEHgEvaIe2o4oEjtb,0
30,บ้านเบล กล้วยแบกแตก รสซาวครีม ขนาด 80 g.,69.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2w1pTiDtyu-fqw-ZbpDHek_vSGEAY3uXYcDSNr-ZAfg&s=10,https://www.facebook.com/p/BaanBell-Snacks-100070949881140/,0
31,อีโรส มะพร้าวกรอบ 40 g.,258.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBS0aDGYTipDre2q6HGQNfPc86pkuRLIw3y-4Ips-1bQ&s=10,https://www.makro.pro/th/p/215032-7196399042755,0
32,อีโรส นัตเบอร์รี่ 60 g.,49.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6mbcXwwvmOpbwJhgJ-JPbdVueFsdZF0QwV6FZuEN3wQ&s=10,https://online.karmarts.com/new-product/baby-bright-200ml.html,0
33,จิน สัปปรดอบแห้ง 35 g.,35.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2HU3OUBB85VY6ACNH4V5HEWIG3URVDSA7xCfWt1Zu3jdouyVsmD7Xm63D&s,https://www.bigc.co.th/product/gin-pineapple-dried-fruit-35-g.9819485?srsltid=AfmBOopsBxjIeYrKazT7jh-N7xtOQGsekZWggJ6KHebcj7lxjr-ouWp2,0
34,จิน มะม่วงอบแห้ง 35 g.,35.00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAvf6BUCN0CqCbuGc8rmCps7-LKtGI0prGDz3-yx83OvhXmnW4xIqkLmV0&s,https://www.tops.co.th/th/tongtin-gin-mango-dried-fruit-35g-8857128795064,0
